design,design_label,workload_operations,pipeline_stages,is_power_of_two,stages_with_work,pass_through_stages,min_operations_per_stage,max_operations_per_stage,pipeline_region,latency_cycles,throughput_items_per_cycle,target_mhz,target_period_ns,platform,synthesis_frontend,synthesis_hierarchical,abc_area,orfs_image,cell_count,area_um2,sequential_area_um2,combinational_area_um2,sequential_area_percent,setup_wns_ns,setup_tns_ns,setup_worst_startpoint,setup_worst_endpoint,setup_worst_path,target_met,minimum_period_ns,fmax_mhz,hold_slack_ns,sequential_power_internal_w,sequential_power_switching_w,sequential_power_leakage_w,sequential_power_total_w,combinational_power_internal_w,combinational_power_switching_w,combinational_power_leakage_w,combinational_power_total_w,clock_power_internal_w,clock_power_switching_w,clock_power_leakage_w,clock_power_total_w,power_internal_w,power_switching_w,power_leakage_w,power_total_w,vectorless_energy_per_item_pj_at_target,power_estimation,clock_tree_power_included,synthesis_problems,status,area_period_pareto,area_power_pareto,minimum_area_meeting_target,minimum_period_point,minimum_vectorless_power_point
arx,ARX pipeline,64,54,no,54,0,1,2,multi_operation,54,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,29163,3649.2282,1047.2814,2601.9468,28.7,0.24309,0.0,pipeline_state[5][69]$_DFFE_PP_,pipeline_state[5][159]$_DFFE_PP_,pipeline_state[5][69]$_DFFE_PP_ -> pipeline_state[5][159]$_DFFE_PP_,yes,0.75691,1321.16,-0.10997,0.0127,0.00131,5.23e-07,0.014,0.0593,0.033,1.92e-06,0.0923,0.0,0.0,0.0,0.0,0.072,0.0343,2.44e-06,0.106,106.0,vectorless_post_synthesis,no,0,success,no,yes,no,no,no
arx,ARX pipeline,64,55,no,55,0,1,2,multi_operation,55,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,29337,3670.74828,1066.32288,2604.4254,29.05,0.22547,0.0,pipeline_state[1][265]$_DFFE_PP_,pipeline_state[1][351]$_DFFE_PP_,pipeline_state[1][265]$_DFFE_PP_ -> pipeline_state[1][351]$_DFFE_PP_,yes,0.7745299999999999,1291.11,-0.10997,0.0128,0.00136,5.33e-07,0.0142,0.0565,0.0316,1.92e-06,0.0881,0.0,0.0,0.0,0.0,0.0693,0.033,2.45e-06,0.102,102.0,vectorless_post_synthesis,no,0,success,no,yes,no,no,no
arx,ARX pipeline,64,56,no,56,0,1,2,multi_operation,56,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,29546,3706.1631,1085.36436,2620.79874,29.29,0.24077,0.0,pipeline_state[41][15]$_DFFE_PP_,pipeline_state[42][31]$_DFFE_PP_,pipeline_state[41][15]$_DFFE_PP_ -> pipeline_state[42][31]$_DFFE_PP_,yes,0.7592300000000001,1317.12,-0.10997,0.0129,0.00136,5.43e-07,0.0143,0.0548,0.0306,1.93e-06,0.0854,0.0,0.0,0.0,0.0,0.0677,0.032,2.47e-06,0.0997,99.7,vectorless_post_synthesis,no,0,success,no,yes,no,no,no
arx,ARX pipeline,64,57,no,57,0,1,2,multi_operation,57,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,29822,3743.29836,1104.40584,2638.89252,29.5,0.24677,0.0,pipeline_state[1][4]$_DFFE_PP_,pipeline_state[1][95]$_DFFE_PP_,pipeline_state[1][4]$_DFFE_PP_ -> pipeline_state[1][95]$_DFFE_PP_,yes,0.7532300000000001,1327.62,-0.10997,0.013,0.00139,5.52e-07,0.0144,0.0532,0.0296,1.94e-06,0.0828,0.0,0.0,0.0,0.0,0.0662,0.031,2.49e-06,0.0972,97.2,vectorless_post_synthesis,no,0,success,no,yes,no,no,no
arx,ARX pipeline,64,58,no,58,0,1,2,multi_operation,58,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,30594,3828.43098,1123.44732,2704.98366,29.34,0.27629,0.0,pipeline_state[24][4]$_DFFE_PP_,pipeline_state[24][93]$_DFFE_PP_,pipeline_state[24][4]$_DFFE_PP_ -> pipeline_state[24][93]$_DFFE_PP_,yes,0.7237100000000001,1381.76,-0.10997,0.0131,0.00144,5.62e-07,0.0146,0.0512,0.0289,1.98e-06,0.0801,0.0,0.0,0.0,0.0,0.0643,0.0303,2.54e-06,0.0947,94.7,vectorless_post_synthesis,no,0,success,yes,no,no,no,no
arx,ARX pipeline,64,59,no,59,0,1,2,multi_operation,59,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,30190,3795.96132,1142.4888,2653.47252,30.1,0.25065,0.0,pipeline_state[0][1474]$_DFFE_PP_,pipeline_state[0][1567]$_DFFE_PP_,pipeline_state[0][1474]$_DFFE_PP_ -> pipeline_state[0][1567]$_DFFE_PP_,yes,0.7493500000000001,1334.49,-0.10997,0.0132,0.00143,5.71e-07,0.0147,0.049,0.0274,1.95e-06,0.0764,0.0,0.0,0.0,0.0,0.0622,0.0289,2.52e-06,0.0911,91.1,vectorless_post_synthesis,no,0,success,no,yes,no,no,no
arx,ARX pipeline,64,60,no,60,0,1,2,multi_operation,60,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,30422,3831.49278,1161.53028,2669.9625,30.32,0.27175,0.0,pipeline_state[11][12]$_DFFE_PP_,pipeline_state[11][94]$_DFFE_PP_,pipeline_state[11][12]$_DFFE_PP_ -> pipeline_state[11][94]$_DFFE_PP_,yes,0.72825,1373.15,-0.10997,0.0133,0.00146,5.8e-07,0.0148,0.0467,0.0261,1.96e-06,0.0727,0.0,0.0,0.0,0.0,0.06,0.0275,2.54e-06,0.0875,87.5,vectorless_post_synthesis,no,0,success,no,yes,no,no,no
arx,ARX pipeline,64,61,no,61,0,1,2,multi_operation,61,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,31480,3933.7569,1180.57176,2753.18514,30.01,0.25033,0.0,pipeline_state[60][9]$_DFFE_PP_,pipeline_state[61][26]$_DFFE_PP_,pipeline_state[60][9]$_DFFE_PP_ -> pipeline_state[61][26]$_DFFE_PP_,yes,0.74967,1333.92,-0.10997,0.0134,0.00152,5.9e-07,0.015,0.0448,0.0256,2.01e-06,0.0705,0.0,0.0,0.0,0.0,0.0583,0.0271,2.6e-06,0.0854,85.4,vectorless_post_synthesis,no,0,success,no,no,no,no,no
arx,ARX pipeline,64,62,no,62,0,1,2,multi_operation,62,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,31035,3909.74364,1199.61324,2710.1304,30.68,0.26235,0.0,pipeline_state[30][78]$_DFFE_PP_,pipeline_state[31][31]$_DFFE_PP_,pipeline_state[30][78]$_DFFE_PP_ -> pipeline_state[31][31]$_DFFE_PP_,yes,0.73765,1355.65,-0.10997,0.0136,0.0015,5.99e-07,0.0151,0.0428,0.024,1.99e-06,0.0669,0.0,0.0,0.0,0.0,0.0564,0.0255,2.58e-06,0.0819,81.9,vectorless_post_synthesis,no,0,success,no,yes,no,no,no
arx,ARX pipeline,64,63,no,63,0,1,2,multi_operation,63,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,31917,3999.74598,1218.65472,2781.09126,30.47,0.3116,0.0,pipeline_state[7][388]$_DFFE_PP_,pipeline_state[7][479]$_DFFE_PP_,pipeline_state[7][388]$_DFFE_PP_ -> pipeline_state[7][479]$_DFFE_PP_,yes,0.6884,1452.64,-0.10997,0.0137,0.00158,6.09e-07,0.0152,0.0407,0.0232,2.03e-06,0.0639,0.0,0.0,0.0,0.0,0.0543,0.0248,2.64e-06,0.0791,79.1,vectorless_post_synthesis,no,0,success,yes,yes,no,no,no
arx,ARX pipeline,64,64,yes,64,0,1,1,one_operation,64,1,1000,1.0,asap7,slang,0,0,openroad/orfs@sha256:c1b25c7d0d74a5c3118843451a2803836ac776140bf29e87fb05a1f84d73aa02,32116,4035.21912,1237.6962,2797.52292,30.67,0.52032,0.0,pipeline_state[23][10]$_DFFE_PP_,pipeline_state[24][28]$_DFFE_PP_,pipeline_state[23][10]$_DFFE_PP_ -> pipeline_state[24][28]$_DFFE_PP_,yes,0.47968,2084.73,-0.10997,0.0138,0.00157,6.19e-07,0.0153,0.039,0.0223,2.04e-06,0.0613,0.0,0.0,0.0,0.0,0.0527,0.0239,2.66e-06,0.0766,76.6,vectorless_post_synthesis,no,0,success,yes,yes,no,yes,yes
